#                 2
WDT        26.06       1.00   S
ZHQ        44.38       1.00   S
ZHQ        25.82       1.00   P
SPA        40.94       1.00   S
SPA        23.15       1.00   P
MIAX       50.36       1.00   S
MIAX       30.53       1.00   P
XIXI       41.80       1.00   P
XIXI       69.49       1.00   S
#              4403
WXT        23.69       1.00   S
WXT        14.29       1.00   P
JMG        10.74       1.00   P
JMG        17.09       1.00   S
LUYA       23.09       1.00   S
LUYA       14.11       1.00   P
MIAX       34.89       1.00   S
MIAX       20.35       1.00   P
TABT       60.17       1.00   S
TABT       35.37       1.00   P
XIXI       55.98       1.00   S
XIXI       31.67       1.00   P
CXT        30.46       1.00   S
CXT        17.24       1.00   P
WDT        23.80       1.00   S
WDT        13.99       1.00   P
ZHQ        25.73       1.00   P
ZHQ        44.76       1.00   S
PWU        17.01       1.00   P
PWU        28.56       1.00   S
PWU        29.80       1.00   S
QCH        11.24       1.00   S
QCH         6.93       1.00   P
QCH        11.54       1.00   S
QCH         6.74       1.00   P
#              4405
LD4        32.67       1.00   S
LD4        18.90       1.00   P
LIYO       39.37       1.00   S
LIYO       23.46       1.00   P
MIAX       26.03       1.00   P
MIAX       45.83       1.00   S
NSHT        5.33       1.00   P
NSHT        9.05       1.00   S
TABT       20.73       1.00   P
TABT       34.65       1.00   S
XAN        19.19       1.00   S
XAN        11.43       1.00   P
XIXI       28.38       1.00   S
XIXI       16.87       1.00   P
ZOZT        9.88       1.00   P
ZOZT       16.29       1.00   S
#              4407
WXT        13.53       1.00   P
WXT        23.02       1.00   S
JMG        10.24       1.00   P
JMG        17.28       1.00   S
PWU        12.23       1.00   S
PWU         7.18       1.00   P
QCH        13.15       1.00   S
QCH         7.72       1.00   P
CXT        29.38       1.00   P
CXT        51.74       1.00   S
WDT        21.52       1.00   P
WDT        34.76       1.00   S
#              4408
WXT        32.10       1.00   S
WXT        19.90       1.00   P
HSH        22.45       1.00   P
HSH        37.27       1.00   S
JMG        21.60       1.00   P
JMG        35.80       1.00   S
PWU        16.50       1.00   S
QCH        19.13       1.00   P
QCH        31.48       1.00   S
SPA        17.82       1.00   P
SPA        28.78       1.00   S
HUY        83.82       1.00   P
HUY       149.12       1.00   S
LZH        65.72       1.00   P
LZH       129.52       1.00   S
LZH        76.62       1.00   P
SOA1       29.02       1.00   S
SOA1       18.02       1.00   P
TIS1       85.32       1.00   S
TIS1       53.32       1.00   P
TIS1       78.32       1.00   S
TIS1       46.52       1.00   P
XAN        66.72       1.00   P
XAN       136.72       1.00   S
#              4414
DBT        13.89       1.00   P
DBT        23.66       1.00   S
HZT        25.52       1.00   S
HZT        14.42       1.00   P
LTT        28.04       1.00   S
LTT        15.97       1.00   P
MXT        43.64       1.00   S
MXT        26.14       1.00   P
WSH        70.54       1.00   S
WSH        41.52       1.00   P
WYT        50.02       1.00   S
WYT        29.96       1.00   P
BAM        36.83       1.00   P
BAM        62.26       1.00   S
DAW        54.92       1.00   S
DAW        32.18       1.00   P
HUL        53.92       1.00   S
HUL        31.56       1.00   P
TOR        21.95       1.00   P
TOR        37.82       1.00   S
XUH        47.37       1.00   S
XUH        28.12       1.00   P
REG        30.04       1.00   S
REG        16.52       1.00   P
LJX        31.75       1.00   P
LJX        53.47       1.00   S
LYX        56.87       1.00   S
LYX        33.60       1.00   P
QSS        61.57       1.00   S
QSS        36.09       1.00   P
XIH        44.20       1.00   P
XIH        76.06       1.00   S
#              4417
WXT        11.83       1.00   P
WXT        19.37       1.00   S
JMG         9.95       1.00   P
JMG        16.90       1.00   S
PWU        13.12       1.00   S
PWU         8.05       1.00   P
QCH         5.16       1.00   P
QCH         8.25       1.00   S
SPA        22.92       1.00   P
WDT        18.83       1.00   P
WDT        29.05       1.00   S
LUYA       40.82       1.00   S
LUYA       24.17       1.00   P
MIAX       52.45       1.00   S
MIAX       30.30       1.00   P
XIXI       41.70       1.00   P
XIXI       72.01       1.00   S
#              4419
WXT        12.25       1.00   P
WXT        20.29       1.00   S
JMG        13.79       1.00   S
JMG         8.04       1.00   P
PWU        18.80       1.00   S
PWU        11.30       1.00   P
LUYA       21.20       1.00   P
LUYA       35.53       1.00   S
MIAX       46.25       1.00   S
MIAX       27.38       1.00   P
XIXI       38.73       1.00   P
XIXI       66.01       1.00   S
#              4420
WXT        44.01       1.00   S
WXT        25.60       1.00   P
JMG        26.54       1.00   P
JMG        44.31       1.00   S
HZHG       33.74       1.00   S
HZHG       19.85       1.00   P
HZHT       15.84       1.00   P
HZHT       27.36       1.00   S
LD4        70.10       1.00   S
LD4        40.98       1.00   P
LD7         9.55       1.00   P
LD7        16.05       1.00   S
LIYO       31.83       1.00   P
LIYO       55.84       1.00   S
LUYA        5.46       1.00   S
LUYA        3.41       1.00   P
MIAX       18.39       1.00   S
MIAX       10.88       1.00   P
NSHT       32.24       1.00   P
NSHT       57.34       1.00   S
QLIT       62.56       1.00   S
QLIT       36.92       1.00   P
XIXI       25.73       1.00   P
XIXI       44.72       1.00   S
ZOZT       34.13       1.00   P
ZOZT       58.73       1.00   S
MXT        64.61       1.00   S
MXT        37.50       1.00   P
PLT        37.07       1.00   P
PLT        62.67       1.00   S
TSS        15.44       1.00   P
TSS        26.36       1.00   S
WDT        31.70       1.00   S
WDT        18.47       1.00   P
WYT        73.20       1.00   S
WYT        42.38       1.00   P
ZHC        26.65       1.00   P
ZHC        46.26       1.00   S
ZHQ        49.78       1.00   S
ZHQ        27.66       1.00   P
JYU        37.75       1.00   P
JYU        62.52       1.00   S
XJI        72.35       1.00   S
XJI        42.34       1.00   P
PWU        55.36       1.00   S
PWU        32.79       1.00   P
QCH        22.48       1.00   P
QCH        38.69       1.00   S
SHWA       38.32       1.00   S
SHWA       22.18       1.00   P
#              4421
PLT         5.03       1.00   P
PLT         7.49       1.00   S
TSS        17.93       1.00   P
TSS        30.99       1.00   S
WSH        26.46       1.00   P
WSH        43.50       1.00   S
ZHC         6.27       1.00   P
ZHC        11.51       1.00   S
ZYT        12.81       1.00   P
ZYT        20.14       1.00   S
XJI        34.66       1.00   S
XJI        20.27       1.00   P
#              4426
GTA        37.45       1.00   S
GTA        22.03       1.00   P
JFS         6.66       1.00   P
JFS        12.73       1.00   S
QTS         9.20       1.00   P
QTS        16.81       1.00   S
SNT        21.69       1.00   P
SNT        36.13       1.00   S
YJZ        18.22       1.00   P
YJZ        31.44       1.00   S
ZHY        54.87       1.00   S
ZHY        32.22       1.00   P
#              4428
WDT         8.91       1.00   P
WDT        15.66       1.00   S
WSH        30.95       1.00   P
WXT        18.07       1.00   S
WXT        11.00       1.00   P
JMG        14.99       1.00   P
JMG        24.89       1.00   S
PWU        28.30       1.00   S
PWU        17.46       1.00   P
QCH        11.82       1.00   S
QCH         7.85       1.00   P
#              4432
WXT        23.24       1.00   S
WXT        14.25       1.00   P
JMG        10.39       1.00   P
JMG        17.41       1.00   S
PWU         8.38       1.00   P
PWU        13.94       1.00   S
QCH        13.13       1.00   S
QCH         8.19       1.00   P
LD1        25.63       1.00   S
LD1        15.48       1.00   P
CXT        50.99       1.00   S
CXT        30.45       1.00   P
TSS        41.92       1.00   P
WDT        21.00       1.00   P
WDT        34.73       1.00   S
ZHQ        51.48       1.00   S
ZHQ        30.27       1.00   P
#              4435
WXT        18.99       1.00   S
WXT        11.47       1.00   P
JMG        16.51       1.00   S
JMG         9.58       1.00   P
PWU        18.26       1.00   S
PWU        10.74       1.00   P
QCH         4.77       1.00   S
LD1        16.93       1.00   S
LD1         9.95       1.00   P
CXT        24.37       1.00   P
CXT        41.65       1.00   S
TSS        35.64       1.00   P
WDT        16.09       1.00   P
WDT        26.17       1.00   S
WSH        40.49       1.00   P
ZHQ        27.27       1.00   P
ZHQ        45.66       1.00   S
SPA        25.62       1.00   P
SPA        42.87       1.00   S
LUYA       35.72       1.00   S
LUYA       21.47       1.00   P
MIAX       27.70       1.00   P
MIAX       47.48       1.00   S
TABT       42.74       1.00   P
TABT       72.64       1.00   S
TABT       37.66       1.00   P
XIXI       37.65       1.00   P
XIXI       67.62       1.00   S
XIXI       40.14       1.00   P
#              4438
HXP         8.58       1.00   P
HXP        15.66       1.00   S
HYS        29.88       1.00   S
HYS        16.96       1.00   P
SDT        16.96       1.00   S
SDT         9.75       1.00   P
SGS        39.22       1.00   P
SGS        65.87       1.00   S
SGT        27.13       1.00   P
SGT        46.16       1.00   S
ZHY        19.85       1.00   P
GTA        49.84       1.00   S
GTA        29.39       1.00   P
JFS        76.00       1.00   S
SNT        31.16       1.00   P
SNT        52.22       1.00   S
YDT        38.70       1.00   P
YDT        65.04       1.00   S
YJZ        45.62       1.00   P
YJZ        79.29       1.00   S
MEY        42.39       1.00   S
MEY        25.03       1.00   P
QIL        42.64       1.00   S
QIL        25.23       1.00   P
#              4443
HYS        47.80       1.00   S
HYS        27.66       1.00   P
JTA        13.25       1.00   P
JTA        22.33       1.00   S
SGT        26.22       1.00   S
SGT        14.93       1.00   P
WYT        37.61       1.00   P
WYT        62.89       1.00   S
YDT         3.65       1.00   S
YDT         2.45       1.00   P
LED        14.45       1.00   P
LED        24.40       1.00   S
MIH        12.82       1.00   P
MIH        21.59       1.00   S
#              4446
HCH        33.02       1.00   P
JNT        17.14       1.00   S
JNT        10.39       1.00   P
JTA        46.14       1.00   P
MXT        41.04       1.00   P
PLT         4.23       1.00   P
PLT         7.47       1.00   S
TSS        23.40       1.00   P
WSH        44.56       1.00   S
WSH        26.39       1.00   P
WYT        36.98       1.00   P
ZHC        11.55       1.00   P
ZHC        19.69       1.00   S
ZHQ        45.17       1.00   P
LIYO       27.29       1.00   P
SHWA       33.28       1.00   S
SHWA       20.80       1.00   P
#              4449
HYS        38.67       1.00   P
JTA        11.36       1.00   P
JTA        19.49       1.00   S
PLT        43.15       1.00   P
SGT        47.52       1.00   S
SGT        27.90       1.00   P
WSH        66.08       1.00   S
WSH        39.15       1.00   P
WYT        50.19       1.00   S
WYT        30.06       1.00   P
YDT        21.19       1.00   S
YDT        11.81       1.00   P
ZHC        44.85       1.00   P
HYU        37.93       1.00   S
HYU        22.27       1.00   P
HUL        30.04       1.00   P
HUL        50.31       1.00   S
#              4454
WXT        18.79       1.00   S
JMG        23.88       1.00   S
JMG        14.39       1.00   P
PWU         5.32       1.00   P
PWU         8.32       1.00   S
SPA        20.33       1.00   P
SPA        32.83       1.00   S
LD1        17.09       1.00   P
LD1        28.13       1.00   S
LUYA       28.74       1.00   P
CXT        29.89       1.00   P
CXT        50.49       1.00   S
DBT        67.51       1.00   S
DBT        39.88       1.00   P
MXT        39.63       1.00   P
MXT        68.05       1.00   S
TSS        41.39       1.00   P
TSS        69.60       1.00   S
WDT        32.03       1.00   S
WDT        19.44       1.00   P
#              4455
WXT        13.40       1.00   P
WXT        23.09       1.00   S
JMG        15.31       1.00   S
JMG         8.91       1.00   P
PWU        24.95       1.00   S
PWU        14.30       1.00   P
LD1        10.94       1.00   S
LD1         6.22       1.00   P
HZHT       43.71       1.00   S
HZHT       25.57       1.00   P
MIAX       24.46       1.00   P
MIAX       41.96       1.00   S
XIXI       34.39       1.00   P
XIXI       61.81       1.00   S
#              4456
GTA        16.43       1.00   S
GTA         9.94       1.00   P
HYS        73.10       1.00   S
JFS        21.68       1.00   P
JFS        35.81       1.00   S
QTS        61.17       1.00   S
QTS        36.41       1.00   P
SDT        26.90       1.00   S
SDT        15.80       1.00   P
SNT        10.61       1.00   S
SNT         6.52       1.00   P
YJZ        57.43       1.00   S
YJZ        33.51       1.00   P
ZHY        15.20       1.00   S
ZHY         9.57       1.00   P
QIL        16.10       1.00   P
QIL        26.58       1.00   S
#              4458
WXT         9.48       1.00   P
WXT        15.21       1.00   S
HSH        40.20       1.00   S
HSH        24.31       1.00   P
JMG        25.33       1.00   P
JMG        41.75       1.00   S
PWU        15.89       1.00   S
PWU        10.01       1.00   P
SPA        10.24       1.00   P
SPA        16.66       1.00   S
LD1        41.06       1.00   S
LD1        24.62       1.00   P
DBT        49.54       1.00   S
DBT        29.35       1.00   P
LTT        64.40       1.00   S
LTT        38.74       1.00   P
MXT        53.18       1.00   S
MXT        32.26       1.00   P
TSS        70.02       1.00   S
TSS        41.77       1.00   P
WDT        17.64       1.00   P
WDT        29.48       1.00   S
WSH        64.19       1.00   S
WSH        39.58       1.00   P
WYT        72.93       1.00   S
WYT        43.38       1.00   P
ZHC        53.71       1.00   P
ZHC        89.07       1.00   S
ZHQ        33.60       1.00   S
ZHQ        19.97       1.00   P
LUYA       33.07       1.00   P
LUYA       56.74       1.00   S
SHWA       92.00       1.00   S
SHWA       54.37       1.00   P
#              4469
WXT        24.95       1.00   S
WXT        14.96       1.00   P
JMG         9.94       1.00   P
JMG        17.62       1.00   S
HZHT       36.37       1.00   S
HZHT       21.27       1.00   P
LUYA       13.86       1.00   P
LUYA       22.96       1.00   S
MIAX       20.30       1.00   P
MIAX       33.64       1.00   S
XIXI       32.79       1.00   P
XIXI       55.07       1.00   S
CXT        31.96       1.00   S
CXT        18.61       1.00   P
WDT        24.68       1.00   S
WDT        15.21       1.00   P
PWU        17.05       1.00   P
PWU        29.26       1.00   S
PWU        29.17       1.00   S
QCH        11.18       1.00   S
QCH         6.60       1.00   P
QCH        11.45       1.00   S
QCH         6.46       1.00   P
#              4478
WXT        19.00       1.00   S
WXT        11.67       1.00   P
JMG        17.07       1.00   S
JMG         9.97       1.00   P
PWU         7.42       1.00   P
PWU        12.21       1.00   S
QCH         5.43       1.00   P
QCH         9.20       1.00   S
LD1        13.32       1.00   P
LD1        22.39       1.00   S
LUYA       26.87       1.00   P
LUYA       44.46       1.00   S
CXT        46.18       1.00   S
CXT        27.49       1.00   P
TSS        66.20       1.00   S
TSS        39.72       1.00   P
WDT        18.03       1.00   P
WDT        30.04       1.00   S
ZHQ        48.48       1.00   S
ZHQ        27.49       1.00   P
SPA        23.97       1.00   P
SPA        38.29       1.00   S
#              4483
WXT        28.17       1.00   S
WXT        17.26       1.00   P
HSH        43.76       1.00   S
HSH        26.17       1.00   P
JMG        28.48       1.00   S
JMG        16.98       1.00   P
PWU        12.58       1.00   S
QCH        15.31       1.00   P
QCH        25.16       1.00   S
SPA        32.80       1.00   S
SPA        20.15       1.00   P
LD1        22.92       1.00   P
LD1        38.28       1.00   S
#              4485
HCH        54.32       1.00   S
HCH        31.48       1.00   P
PLT         4.99       1.00   S
TSS        40.17       1.00   S
TSS        23.66       1.00   P
ZHC        11.82       1.00   P
ZHC        20.00       1.00   S
ZYT        16.02       1.00   S
ZYT         9.35       1.00   P
#              4487
WDT        11.48       1.00   P
WDT        19.48       1.00   S
WXT        11.67       1.00   S
WXT         6.89       1.00   P
ZHQ        23.32       1.00   P
ZHQ        36.69       1.00   S
PWU        17.08       1.00   S
PWU        10.00       1.00   P
QCH         7.51       1.00   S
QCH         4.48       1.00   P
JMG        12.97       1.00   P
JMG        22.44       1.00   S
JMG        12.98       1.00   P
LD1        10.08       1.00   P
LD1        16.82       1.00   S
LD1        10.09       1.00   P
LD1        17.05       1.00   S
LUYA       34.42       1.00   S
LUYA       20.24       1.00   P
MIAX       48.92       1.00   S
MIAX       28.43       1.00   P
TABT       41.80       1.00   P
TABT       71.76       1.00   S
#              4490
WXT        20.74       1.00   S
WXT        12.66       1.00   P
JMG        15.29       1.00   S
JMG         9.33       1.00   P
PWU         9.28       1.00   P
PWU        15.01       1.00   S
LD1        20.78       1.00   S
LD1        12.62       1.00   P
LUYA       24.40       1.00   P
LUYA       40.66       1.00   S
MIAX       30.11       1.00   P
MIAX       51.26       1.00   S
#              4495
HYS        24.44       1.00   P
HYS        41.58       1.00   S
JTA        10.41       1.00   S
JTA         6.28       1.00   P
SGS         2.54       1.00   P
SGS         4.66       1.00   S
SGT        18.35       1.00   P
SGT        31.27       1.00   S
YDT        27.26       1.00   S
YDT        17.27       1.00   P
HYU        30.38       1.00   P
HUL        38.00       1.00   P
LED        51.41       1.00   S
LED        30.07       1.00   P
#              4505
WXT        12.56       1.00   P
WXT        20.78       1.00   S
JMG        17.43       1.00   S
JMG        10.45       1.00   P
PWU        14.59       1.00   P
PWU        24.79       1.00   S
QCH         6.92       1.00   S
QCH         4.33       1.00   P
LD1        10.07       1.00   S
LD1         6.01       1.00   P
CXT        35.43       1.00   S
CXT        21.84       1.00   P
WDT        15.17       1.00   P
WDT        23.79       1.00   S
HZHT       25.14       1.00   P
HZHT       42.90       1.00   S
LUYA       17.19       1.00   P
LUYA       28.77       1.00   S
MIAX       40.94       1.00   S
MIAX       23.73       1.00   P
TABT       64.98       1.00   S
TABT       38.10       1.00   P
XIXI       61.25       1.00   S
XIXI       35.74       1.00   P
#              4507
CXT        30.55       1.00   P
CXT        52.06       1.00   S
HCH        33.62       1.00   P
HCH        57.08       1.00   S
PLT         4.59       1.00   P
PLT         7.31       1.00   S
TSS        19.35       1.00   P
TSS        31.34       1.00   S
WSH        42.65       1.00   S
WSH        25.95       1.00   P
WYT        62.19       1.00   S
WYT        36.61       1.00   P
ZHC         7.25       1.00   P
ZHC        12.69       1.00   S
ZYT        20.45       1.00   S
ZYT        12.54       1.00   P
GYU        25.54       1.00   S
GYU        15.22       1.00   P
XJI        20.81       1.00   P
XJI        33.79       1.00   S
LUYA       34.16       1.00   P
LUYA       58.79       1.00   S
SHWA       14.81       1.00   P
SHWA       23.40       1.00   S
#              4508
CXT        30.51       1.00   P
CXT        52.14       1.00   S
HCH        57.09       1.00   S
HCH        32.33       1.00   P
HXT        26.39       1.00   P
HXT        45.92       1.00   S
JNT        13.75       1.00   P
JNT        23.10       1.00   S
MXT        69.57       1.00   S
MXT        40.46       1.00   P
PLT         4.17       1.00   P
PLT         7.32       1.00   S
TSS        31.59       1.00   S
TSS        19.33       1.00   P
WDT        43.72       1.00   P
WDT        71.75       1.00   S
WSH        45.66       1.00   S
WSH        25.77       1.00   P
WYT        63.38       1.00   S
WYT        36.56       1.00   P
ZHC        12.78       1.00   S
ZHC         7.50       1.00   P
ZHQ        72.96       1.00   S
ZHQ        43.48       1.00   P
ZYT        11.81       1.00   P
ZYT        20.08       1.00   S
GYU        15.21       1.00   P
GYU        25.16       1.00   S
HYU        29.66       1.00   P
HYU        48.47       1.00   S
XJI        33.79       1.00   S
XJI        18.99       1.00   P
LIYO       37.90       1.00   S
LIYO       22.15       1.00   P
LUYA       35.73       1.00   P
LUYA       60.73       1.00   S
SHWA       13.89       1.00   P
SHWA       24.20       1.00   S
#              4511
WXT        12.93       1.00   P
WXT        21.35       1.00   S
JMG        18.49       1.00   S
JMG        10.93       1.00   P
PWU         6.99       1.00   P
PWU        11.31       1.00   S
QCH         7.69       1.00   P
QCH        12.78       1.00   S
LD1        15.33       1.00   P
LD1        25.98       1.00   S
MXT        72.17       1.00   S
TSS        70.39       1.00   S
WDT        33.58       1.00   S
WSH        74.49       1.00   S
ZHQ        30.21       1.00   P
ZHQ        50.64       1.00   S
SPA        36.84       1.00   S
#              4513
DBT        29.09       1.00   S
DBT        17.04       1.00   P
HZT        23.70       1.00   S
HZT        14.09       1.00   P
LTT        13.63       1.00   S
LTT         7.65       1.00   P
MXT         8.05       1.00   P
MXT        13.87       1.00   S
TSS        35.22       1.00   P
WSH        19.06       1.00   P
WSH        32.55       1.00   S
WYT        10.84       1.00   S
WYT         6.26       1.00   P
ZHQ        35.59       1.00   S
ZHQ        20.97       1.00   P
#              4522
WXT        63.75       1.00   S
WXT        34.91       1.00   P
GYU        42.63       1.00   P
GYU        74.15       1.00   S
GYU        80.92       1.00   S
JMG        31.54       1.00   P
JMG        55.69       1.00   S
HZHG       13.48       1.00   S
HZHG        8.37       1.00   P
HZHT       15.64       1.00   S
JYAT       58.94       1.00   S
JYAT       33.58       1.00   P
LD1        41.12       1.00   S
LD1        23.76       1.00   P
LD3        21.82       1.00   P
LD3        37.38       1.00   S
LD4        49.53       1.00   S
LD4        28.52       1.00   P
LIYO       24.94       1.00   P
LIYO       42.21       1.00   S
LOXT       27.10       1.00   P
LOXT       47.32       1.00   S
LUYA       14.23       1.00   P
LUYA       24.53       1.00   S
MEIX       28.82       1.00   S
MEIX       17.03       1.00   P
MIAX        7.00       1.00   P
MIAX       11.18       1.00   S
NSHT       34.54       1.00   S
NSHT       19.94       1.00   P
QLIT       26.98       1.00   P
QLIT       46.00       1.00   S
SHWA       33.88       1.00   S
SHWA       19.93       1.00   P
TABT       19.96       1.00   S
TABT       12.00       1.00   P
XANT       50.70       1.00   S
XANT       29.24       1.00   P
XIXI       15.27       1.00   P
XIXI       25.67       1.00   S
ZOZT       22.36       1.00   P
ZOZT       37.84       1.00   S
QCH        53.54       1.00   S
QCH        31.54       1.00   P
#              4526
PLT         3.66       1.00   P
PLT         6.94       1.00   S
TSS        33.02       1.00   S
TSS        20.16       1.00   P
ZHC         6.69       1.00   P
ZHC        13.37       1.00   S
ZYT        12.15       1.00   P
ZYT        20.53       1.00   S
GYU        23.20       1.00   S
GYU        14.22       1.00   P
#              4527
WXT        14.50       1.00   P
WXT        24.78       1.00   S
JMG        10.76       1.00   P
JMG        18.92       1.00   S
LD1         3.04       1.00   P
LD1         4.96       1.00   S
XIXI       33.18       1.00   P
XIXI       55.78       1.00   S
PWU        16.67       1.00   P
PWU        28.67       1.00   S
QCH         6.48       1.00   P
QCH        11.61       1.00   S
#              4537
WXT        12.63       1.00   P
WXT        20.39       1.00   S
JMG        12.19       1.00   P
JMG        20.47       1.00   S
PWU        25.91       1.00   S
PWU        15.62       1.00   P
QCH         8.98       1.00   S
QCH         5.47       1.00   P
LD1         7.56       1.00   S
LD1         4.58       1.00   P
MIAX       23.34       1.00   P
MIAX       39.13       1.00   S
XIXI       34.28       1.00   P
XIXI       60.55       1.00   S
#              4538
HXP         1.88       1.00   P
HXP         2.95       1.00   S
HYS        19.73       1.00   S
HYS        11.31       1.00   P
SDT        27.63       1.00   S
SDT        16.15       1.00   P
SGS        50.92       1.00   S
SGS        29.75       1.00   P
SGT        33.60       1.00   S
SGT        18.85       1.00   P
YDT        35.90       1.00   P
YDT        61.92       1.00   S
#              4545
HCH        32.62       1.00   P
HCH        56.28       1.00   S
PLT         3.63       1.00   P
PLT         6.78       1.00   S
TSS        20.51       1.00   P
TSS        33.85       1.00   S
WSH        26.94       1.00   P
WSH        45.14       1.00   S
ZHC         8.11       1.00   P
ZHC        14.79       1.00   S
XJI        20.37       1.00   P
XJI        33.96       1.00   S
#              4551
WXT        14.93       1.00   P
WXT        24.93       1.00   S
JMG        10.01       1.00   P
JMG        16.90       1.00   S
LD1         2.41       1.00   P
LD1         4.17       1.00   S
LUYA       24.63       1.00   S
LUYA       14.52       1.00   P
MIAX       35.06       1.00   S
MIAX       20.09       1.00   P
TABT       35.75       1.00   P
TABT       60.05       1.00   S
#              4559
LTT        39.01       1.00   S
LTT        22.50       1.00   P
MXT        11.57       1.00   P
MXT        20.31       1.00   S
TSS        32.55       1.00   S
TSS        18.75       1.00   P
WSH         7.43       1.00   P
WSH        12.63       1.00   S
WYT        28.86       1.00   S
WYT        16.49       1.00   P
ZHC        43.79       1.00   S
ZHC        26.15       1.00   P
ZHQ        11.89       1.00   P
ZHQ        20.79       1.00   S
XJI        60.47       1.00   S
PWU        60.14       1.00   S
#              4561
WXT        23.60       1.00   S
WXT        13.92       1.00   P
JMG        13.47       1.00   P
JMG        22.73       1.00   S
HZHT       21.98       1.00   P
HZHT       37.88       1.00   S
LUYA       12.20       1.00   P
LUYA       20.66       1.00   S
MEIX       70.13       1.00   S
MEIX       41.29       1.00   P
MIAX       34.60       1.00   S
MIAX       20.35       1.00   P
TABT       34.54       1.00   P
TABT       58.76       1.00   S
XIXI       56.74       1.00   S
XIXI       32.88       1.00   P
#              4563
HCH        52.41       1.00   S
HCH        31.14       1.00   P
TSS        22.74       1.00   P
TSS        37.67       1.00   S
WSH        27.75       1.00   P
WSH        48.46       1.00   S
ZHC        13.09       1.00   S
XJI        34.03       1.00   S
#              4564
DAW        20.21       1.00   P
DAW        35.11       1.00   S
DUL        26.13       1.00   P
DUL        44.87       1.00   S
HUL        42.08       1.00   P
HUL        67.17       1.00   S
HUY        55.44       1.00   S
HUY        33.42       1.00   P
LJS        33.55       1.00   P
LJS        55.65       1.00   S
LYX        44.38       1.00   S
LYX        24.92       1.00   P
MAD        24.19       1.00   P
MAD        40.95       1.00   S
QSS        66.49       1.00   S
QSS        39.53       1.00   P
TIJ        59.75       1.00   S
TIJ        34.06       1.00   P
XIH         5.22       1.00   S
#              4568
WXT        21.65       1.00   S
WXT        13.04       1.00   P
JMG        13.88       1.00   P
JMG        23.41       1.00   S
PWU         9.36       1.00   S
PWU         5.77       1.00   P
CXT        52.21       1.00   S
CXT        31.34       1.00   P
TSS        70.90       1.00   S
TSS        41.99       1.00   P
WDT        21.32       1.00   P
WDT        34.37       1.00   S
ZHQ        48.81       1.00   S
ZHQ        28.49       1.00   P
LUYA       49.66       1.00   S
LUYA       28.79       1.00   P
#              4569
WXT        10.46       1.00   P
WXT        17.96       1.00   S
JMG        17.57       1.00   S
JMG        10.30       1.00   P
PWU        16.81       1.00   S
PWU         9.77       1.00   P
LD1         9.69       1.00   P
LD1        16.96       1.00   S
LUYA       36.86       1.00   S
LUYA       21.70       1.00   P
CXT        23.42       1.00   P
CXT        39.43       1.00   S
TSS        59.57       1.00   S
TSS        34.93       1.00   P
WDT        14.69       1.00   P
WDT        24.14       1.00   S
HZHG       34.61       1.00   P
HZHG       63.41       1.00   S
HZHT       49.56       1.00   S
HZHT       28.52       1.00   P
MIAX       27.76       1.00   P
MIAX       47.77       1.00   S
TABT       72.56       1.00   S
TABT       38.60       1.00   P
XIXI       67.20       1.00   S
XIXI       36.90       1.00   P
#              4570
HYS        20.12       1.00   P
HYS        34.21       1.00   S
SGS        28.83       1.00   S
SGS        16.54       1.00   P
SGT         9.92       1.00   S
SGT         6.00       1.00   P
YDT        20.43       1.00   S
YDT        12.16       1.00   P
MIH        28.96       1.00   S
MIH        18.06       1.00   P
XUH        26.83       1.00   P
XUH        44.30       1.00   S
#              4573
CXT        21.13       1.00   S
CXT        12.80       1.00   P
MXT        32.39       1.00   P
MXT        55.13       1.00   S
TSS        41.15       1.00   S
TSS        24.17       1.00   P
WSH        50.40       1.00   S
WSH        29.80       1.00   P
WXT        12.60       1.00   P
WXT        20.41       1.00   S
JMG        28.05       1.00   S
JMG        17.60       1.00   P
PWU        32.18       1.00   S
PWU        18.83       1.00   P
LUYA       18.22       1.00   S
LUYA       11.19       1.00   P
HZHT       23.42       1.00   P
HZHT       39.54       1.00   S
LD1        11.28       1.00   S
LD1         6.84       1.00   P
LD1        11.04       1.00   S
LD1         6.80       1.00   P
MIAX       34.35       1.00   S
MIAX       20.22       1.00   P
TABT       56.32       1.00   S
TABT       32.90       1.00   P
XIXI       34.99       1.00   P
XIXI       58.19       1.00   S
#              4581
HJT        20.19       1.00   S
HJT        11.95       1.00   P
YDT        29.83       1.00   S
YDT        16.71       1.00   P
DAT        19.47       1.00   S
DAT        11.36       1.00   P
HUL        38.26       1.00   S
HUL        22.10       1.00   P
HUY        34.60       1.00   S
HUY        20.33       1.00   P
LED        13.20       1.00   P
LED        22.24       1.00   S
LJS        21.71       1.00   P
LJS        36.19       1.00   S
LWS         7.37       1.00   P
LWS        12.72       1.00   S
MEY        14.35       1.00   P
MEY        24.81       1.00   S
MIH        30.00       1.00   S
MIH        17.91       1.00   P
QSS        32.69       1.00   S
QSS        19.47       1.00   P
XIN        15.09       1.00   P
XIN        25.66       1.00   S
HXP        22.04       1.00   P
HXP        35.42       1.00   S
HYS        38.29       1.00   S
HYS        22.62       1.00   P
JTA        44.80       1.00   S
JTA        26.29       1.00   P
SGS        23.79       1.00   P
SGS        41.25       1.00   S
SGT        16.11       1.00   S
SGT         9.63       1.00   P
ZHY        44.21       1.00   P
ZHY        74.62       1.00   S
